Apoly_gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_symbol	function_protein	threshold_OE
Apoly023999	78.076087207739	0.796542508418939	0.234383161033045	3.39846303338591	0.000677656203386443	0.0422136703042047	g28280	UFSP1_MOUSE	Ufm1-specific protease 1	TRUE
Apoly024052	325.179525058273	0.812795358733646	0.260922254172069	3.1150863743406	0.00183891053401478	0.0465881683551307	g28363	BM1LA_DANRE	Breast cancer metastasis-suppressor 1-like protein-A	TRUE
Apoly024057	863.699706534966	0.7745494900336	0.238507933973374	3.24747892923372	0.00116432284877613	0.044662705147411	g28368	PLAP_HUMAN	Phospholipase A-2-activating protein	TRUE
Apoly024118	902.49330210158	0.613648147206661	0.192514399877061	3.18754414006711	0.0014348655552373	0.0451691210352357	g28486	DCTN6_DANRE	Dynactin subunit 6	TRUE
Apoly024253	3065.9488249791	0.812881476634569	0.248871114884173	3.26627490302718	0.00108972404996068	0.044662705147411	g28662	THIO_ICTPU	Thioredoxin	TRUE
Apoly024279	722.114420170125	0.656633287164203	0.188292068395081	3.4873125180527	0.00048790086677399	0.0422007710357574	g28697	OXA1L_MOUSE	Mitochondrial inner membrane protein OXA1L	TRUE
Apoly024408	1006.37550884735	0.60304210110978	0.187683302342073	3.21308338879646	0.00131318156789846	0.0448135028458104	g28880	PELI1_MOUSE	E3 ubiquitin-protein ligase pellino homolog 1	TRUE
Apoly024449	1535.46224171437	0.675849521989151	0.210128250616338	3.21636676651893	0.0012982479912689	0.0447786066193327	g28933	H2AZ_CHICK	Histone H2A.Z	TRUE
Apoly024552	65.2848911595334	1.10351784731465	0.286178738287865	3.85604414191186	0.000115236687901298	0.0414360806636898	g29146	BT2A2_HUMAN	Butyrophilin subfamily 2 member A2	TRUE
Apoly024698	196.012996235548	0.761651148596347	0.241117377864296	3.15883971260261	0.00158398581957847	0.045634801287426	g1870	SENP7_HUMAN	Sentrin-specific protease 7	TRUE
Apoly024752	93.3709671565705	0.934369942302672	0.282024282320167	3.31308330834411	0.000922734903760562	0.0445240928445433	g1941	TRI63_RAT	E3 ubiquitin-protein ligase TRIM63	TRUE
Apoly024786	280.298772734409	0.633889516178879	0.204876299346926	3.09401096271017	0.00197470189598201	0.0468754277596791	g2022	KCNH8_RAT	Potassium voltage-gated channel subfamily H member 8	TRUE
Apoly024818	468.755737551975	1.00068185092567	0.277355143619628	3.60794408881786	0.000308632976482943	0.0422007710357574	g2075	TBA1A_RAT	Tubulin alpha-1A chain	TRUE
Apoly024857	162.272477681783	1.02200995707652	0.257351054253293	3.97126780786618	7.14911577989317e-05	0.0406543544478739	g2153	HDHD1_HUMAN	Pseudouridine-5'-phosphatase {ECO:0000312|HGNC:HGNC:16818}	TRUE
Apoly024936	369.022850472389	0.632880558840939	0.181990198760695	3.47755298445019	0.000506013030938155	0.0422007710357574	g2324	WBP4_HUMAN	WW domain-binding protein 4	TRUE
Apoly024962	3278.97553969055	0.541959352206122	0.164854050303461	3.28751008063491	0.00101077570259041	0.044662705147411	g2401	NDUS1_BOVIN	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	TRUE
Apoly024993	702.52152221231	0.632903968013429	0.153458994881515	4.12425461604314	3.71937275727623e-05	0.0354927344317679	g2452	PPAL_XENLA	Lysosomal acid phosphatase	TRUE
Apoly024995	807.35706889109	0.714176823937948	0.230134917886635	3.10329623377601	0.00191377972564041	0.0465881683551307	g2455	TXD16_MOUSE	Thioredoxin domain-containing protein 16	TRUE
Apoly025046	57.904890290485	1.01466455078711	0.279885592827239	3.62528324712095	0.000288644909169647	0.0422007710357574	g2584	DONS_XENLA	Protein downstream neighbor of son homolog	TRUE
Apoly025109	59.1093422725164	1.01588035406128	0.302743669446767	3.35557917996335	0.000791989811416569	0.0432818592153558	g2711	MDH1B_DANRE	Putative malate dehydrogenase 1B	TRUE
Apoly025142	562.580022011845	0.61394632542165	0.176207050948783	3.48423245333185	0.000493550632235188	0.0422007710357574	g2768	NOP58_HUMAN	Nucleolar protein 58	TRUE
Apoly025168	20844.3630803011	0.599353942209217	0.18297548194283	3.27559701357411	0.00105438894021084	0.044662705147411	g2829	ATPB_CYPCA	ATP synthase subunit beta, mitochondrial {ECO:0000305}	TRUE
Apoly025285	62.2862306465491	-0.837472930964672	0.26647308383768	-3.14280496515292	0.00167337297025272	0.045634801287426	g3052	CXXC4_XENTR	CXXC-type zinc finger protein 4	TRUE
Apoly025328	334.479601039582	0.660686641337931	0.195718613790434	3.37569650909832	0.000736290899796126	0.0430174201619663	g3150	RN175_HUMAN	RING finger protein 175	TRUE
Apoly025336	84.8109352235318	1.13559648182822	0.284591854592192	3.99026347207119	6.59999384222561e-05	0.0406543544478739	g3168	LRAT_BOVIN	Lecithin retinol acyltransferase	TRUE
